dtxsid,aver_toxvalmgL,error,species_common,toxval_type,exactMass,molformula,aver_toxval_cm,weight
DTXSID3028477,1.7075701760979363,-0.2,water flea,EC50,361.276949,C26H35N,-0.8502700765260915,3.8437406947284485
DTXSID2036112,-0.6098053357645237,0.2517399982118926,water flea,EC50,350.32971398,C22H42N2O,-3.1542823102796675,3.8437406947284485
DTXSID7041207,0.49443548303232265,0.36973110652604024,water flea,EC50,351.23855286,C18H34NNaO4,-2.051166696113565,3.1673723600346952
DTXSID7041706,0.17026171539495738,-0.2,water flea,EC50,853.28313753,C47H48N3NaO7S2,-2.7608314478516123,3.8437406947284485
DTXSID6067206,3.681241237375587,-0.2,water flea,EC50,510.464810476,C32H62O4,0.9732754285488283,3.8437406947284485
DTXSID70160342,1.3424226808222062,-0.2,water flea,EC50,525.273990007,C31H35N5O3,-1.377963215552763,3.8437406947284485
DTXSID00178814,1.3433181346311467,0.12451532338594933,water flea,EC50,363.1601214,C20H26ClNO3,-1.216780017974526,5
DTXSID50198249,1.7276775233584578,0.2043238068618083,water flea,EC50,459.15214,C23H30BrN3O2,-0.9342790894435844,3.8437406947284485
DTXSID80223018,1.6457362856945283,0.15013065236212553,water flea,EC50,395.20740469,C19H34KNO5,-0.9510887873310847,5
DTXSID60403376,-0.004608654098431066,0.065055717864089,water flea,EC50,393.216475129,C22H27N5O2,-2.5992403598702243,5
DTXSID5020108,2.02816441942447,-0.2,green algae,EC50,180.042258738,C9H8O4,-0.22721003336061196,3.795880017344075
DTXSID6020147,2.3636119798921444,-0.2,green algae,EC50,119.048347173,C6H5N3,0.2878886097071346,3.795880017344075
DTXSID3020205,-0.16627352355502306,0.4841769188469744,green algae,EC50,312.136159124,C19H20O4,-2.6606176055763244,2.5917600346881504
DTXSID3020207,-0.40427449276755223,0.38679619510871666,green algae,EC50,240.074621494,C10H12N2O5,-2.7846207455873717,3.0915149811213505
DTXSID1020930,1.3047972046126102,0.37251024380275893,green algae,EC50,162.115698459,C10H14N2,-0.9050278671391072,3.0915149811213505
DTXSID2021781,0.624789939779514,0.42207780605631745,green algae,EC50,278.151809188,C16H22O4,-1.8194919492962176,2.5917600346881504
DTXSID8022117,1.7930916001765802,-0.2,green algae,EC50,151.136099551,C10H17N,-0.3862766097831459,3.795880017344075
DTXSID3022405,0.146128035678238,-0.2,green algae,EC50,228.078644246,C14H12O3,-2.2119565870805884,3.795880017344075
DTXSID1023869,-2.494850021680094,-0.2,green algae,EC50,227.120466741,C9H17N5S,-4.851106293690113,3.795880017344075
DTXSID6024464,1.6232492903979006,0.2510164438538319,green algae,EC50,173.014664263,C6H7NO3S,-0.6148336239366826,3.795880017344075
DTXSID7024586,1.6875289612146342,-0.2,green algae,EC50,135.014270339,C7H5NS,-0.4428507124799792,3.795880017344075
DTXSID8026228,2.954724790979063,-0.2,green algae,EC50,182.070795961,C6H15O4P,0.6944845001545844,3.795880017344075
DTXSID5032498,-0.769551078621726,-0.2,green algae,EC50,287.9511626,C12H7Cl3O2,-3.2288699149509097,3.795880017344075
DTXSID6037564,0.7634279935629372,-0.2,green algae,EC50,372.0643625,C16H18Cl2N2O4,-1.8071900803532455,3.795880017344075
DTXSID6046555,-1.0604807473813815,-0.2,green algae,EC50,292.0978555,C15H17ClN2O2,-3.5260091158991447,3.795880017344075
DTXSID20243932,1.0547892734521933,0.08365650058592423,green algae,EC50,135.104799423,C9H13N,-1.0758815035928029,5
DTXSID5020867,0.9513375187959177,-0.2,green algae,EC50,226.146998588,C15H18N2,-1.4030533093889628,3.795880017344075
DTXSID3020916,-0.037860356969059206,0.6859195827501502,green algae,EC50,158.08439833,C10H10N2,-2.2367493676126333,1.8873949984654255
DTXSID1021166,-0.004364805402450088,0.15674202436419696,green algae,EC50,338.209324066,C19H30O5,-2.5335503818593046,5
DTXSID3022409,2.0253058652647704,-0.2,green algae,EC50,250.029979976,C12H10O4S,-0.3726862208373469,3.795880017344075
DTXSID6025642,2.051987334693194,0.17550945297715415,green algae,EC50,181.037507709,C8H7NO4,-0.20578122748812777,5
DTXSID4026975,2.0791812460476247,-0.2,green algae,EC50,217.004493503,C7H7NO5S,-0.257287480811745,3.795880017344075
DTXSID9040718,0.7363965022766424,-0.2,green algae,EC50,187.0400063,C8H10ClNO2,-1.5355380061693045,3.795880017344075
DTXSID5042243,0.753455362775759,0.06489145331179806,green algae,EC50,353.29299412,C21H39NO3,-1.794679662586648,5
DTXSID3021932,1.6967876016347938,0.2521170302705306,green algae,EC50,105.078978598,C4H11NO2,-0.32472824101551295,3.795880017344075
DTXSID7022621,1.306608120540567,0.5876579008985192,green algae,EC50,133.037507709,C4H7NO4,-0.8173659797841916,2.2041199826559246
DTXSID5020023,-1.3998484085092076,0.2618815834423756,green algae,EC50,56.026214749,C3H4O,-3.1482396901030683,3.795880017344075
DTXSID8020090,2.2430380486862944,-0.2,green algae,EC50,93.057849229,C6H7N,0.2742850378710707,3.795880017344075
DTXSID0020151,2.00259025625189,0.05487492121235647,green algae,EC50,150.068079562,C9H10O2,-0.17369806860737463,5
DTXSID4020248,1.505149978319906,-0.2,green algae,EC50,167.073499294,C12H9N,-0.7177575905255817,3.795880017344075
DTXSID8020250,-0.6090648928966209,-0.2,green algae,EC50,151.8754108,CCl4,-2.7905523585414405,3.795880017344075
DTXSID4020298,0.9826949351075612,0.10494866999349788,green algae,EC50,112.0079779,C6H5Cl,-1.0665540217997054,5
DTXSID1020302,2.0718820073061255,-0.2,green algae,EC50,64.0079779,C2H5Cl,0.26564789985323894,3.795880017344075
DTXSID0020448,2.1888534206848123,0.13993404090875156,green algae,EC50,111.9846556,C3H6Cl2,0.1396949019859245,5
DTXSID0020498,1.4409090820652177,-0.2,green algae,EC50,194.057908802,C10H10O4,-0.8470222649802814,3.795880017344075
DTXSID2020507,1.3424226808222062,-0.2,green algae,EC50,121.089149358,C8H11N,-0.7406825474977721,3.795880017344075
DTXSID4020583,1.011144060251933,0.6097445164273895,green algae,EC50,100.052429498,C5H8O2,-0.9890835784950576,1.8873949984654255
DTXSID5020605,1.1404029641968334,0.11272006712971144,green algae,EC50,130.1357652,C8H18O,-0.9739937058804572,5
DTXSID9020617,1.380211241711606,0.10740039413670738,green algae,EC50,164.083729626,C10H12O2,-0.834854277281948,5
DTXSID0020654,0.5705429398818975,-0.2,green algae,EC50,196.146329884,C12H20O2,-1.7220372465268712,3.795880017344075
DTXSID6020856,2.7785130117389247,-0.2,green algae,EC50,99.068413914,C5H9NO,0.7825778017484097,3.795880017344075
DTXSID3020964,1.4471580313422192,-0.2,green algae,EC50,123.032028405,C6H5NO2,-0.6428601528521726,3.795880017344075
DTXSID8021515,1.6693168805661123,-0.2,green algae,EC50,88.052429498,C4H8O2,-0.2754244627356948,3.795880017344075
DTXSID6021589,-1.3767507096020994,-0.2,green algae,EC50,184.182715393,C12H24O,-3.6419995810565267,3.795880017344075
DTXSID7021605,1.5998830720736879,-0.2,green algae,EC50,146.057908802,C6H10O4,-0.5646420062237089,3.795880017344075
DTXSID4021636,1.6522420325049485,0.0027358093918515764,green algae,EC50,88.052429498,C4H8O2,-0.2924993107968586,5
DTXSID7021653,1.3010299956639813,-0.2,green algae,EC50,86.073164942,C5H10O,-0.6338377767634559,3.795880017344075
DTXSID4021688,-0.004364805402450088,-0.2,green algae,EC50,170.167065328,C11H22O,-2.235240314556536,3.795880017344075
DTXSID4021717,1.1760912590556813,-0.2,green algae,EC50,142.0185425,C7H7ClO,-0.9762537922266589,3.795880017344075
DTXSID5021756,1.0395906230238123,0.4817102985721921,green algae,EC50,98.073164942,C6H10O,-0.9519595677209752,2.5917600346881504
DTXSID0021757,2.562564367570321,0.05502553664440659,green algae,EC50,124.088815006,C8H12O,0.46883173031084696,5
DTXSID4021761,1.6398334720242278,0.2724842213487093,green algae,EC50,74.08439833,C3H10N2,-0.2298932861224476,3.795880017344075
DTXSID1021827,0.46681196622275634,1.0563097270749453,green algae,EC50,120.0939003864,C9H12,-1.6127089837630002,1
DTXSID0021832,1.3424226808222062,-0.2,green algae,EC50,135.104799423,C9H13N,-0.7882480962227899,3.795880017344075
DTXSID5021839,1.5395906230238123,0.22539648261435533,green algae,EC50,107.073499294,C7H9N,-0.4900913731626832,3.795880017344075
DTXSID8021854,-0.062353587314495945,0.2679346185329837,green algae,EC50,135.104799423,C9H13N,-2.193024364359492,3.795880017344075
DTXSID2021860,1.063270248642565,0.1914659029074427,green algae,EC50,140.0028925,C7H5ClO,-1.0828667597771884,5
DTXSID2021866,0.3979400086720376,-0.2,green algae,EC50,258.183109317,C14H26O4,-2.0139878180640673,3.795880017344075
DTXSID1021873,0.857935264719429,0.4436797792697208,green algae,EC50,128.083729626,C7H12O2,-1.2495587004473465,2.5917600346881504
DTXSID1021904,0.9030899869919435,0.24621604990012694,green algae,EC50,73.089149358,C4H11N,-0.9607629204211517,3.795880017344075
DTXSID8021939,-0.7795454589673911,0.19979060976889945,green algae,EC50,129.151749616,C8H19N,-2.8906457528946707,5
DTXSID9021976,2.7211418717835727,0.1056956990782778,green algae,EC50,138.068079562,C8H10O2,0.5810485876471018,5
DTXSID6022000,1.2592569699389438,0.11761407625550942,green algae,EC50,61.052763849,C2H7NO,-0.5264483592297521,5
DTXSID2022042,1.0530784434834197,0.21459205453489905,green algae,EC50,94.078250322,C7H10,-0.9204107882655803,3.795880017344075
DTXSID8022371,-0.2279659778248622,0.10332812494955186,green algae,EC50,288.208930142,C19H28O2,-2.6876734111082037,5
DTXSID9022522,-0.010681525807762812,0.34100994871158247,green algae,EC50,278.151809188,C16H22O4,-2.4549634148834945,3.0915149811213505
DTXSID2023016,-0.3010299956639812,-0.2,green algae,EC50,312.208930142,C21H28O2,-2.7954753167347963,3.795880017344075
DTXSID4023917,1.8600796517029785,0.44690790098551364,green algae,EC50,172.005785,C5H10Cl2O2,-0.3754634018983389,2.5917600346881504
DTXSID9023966,1.8260748027008264,-0.2,green algae,EC50,92.039278,C4H9Cl,-0.13789840049606408,3.795880017344075
DTXSID1023992,-1.1593793813122064,0.3373756746605072,green algae,EC50,52.006148008,C2N2,-2.8754340689493234,3.0915149811213505
DTXSID7024166,1.462397997898956,-0.2,green algae,EC50,98.000393924,C4H2O3,-0.5288298234943107,3.795880017344075
DTXSID0024183,1.2624510897304295,0.4338762730572858,green algae,EC50,86.036779433,C4H6O2,-0.6722330555850156,2.5917600346881504
DTXSID6024676,0.7902845936266207,0.3878394567108544,green algae,EC50,128.083729626,C7H12O2,-1.317209371540155,3.0915149811213505
DTXSID8024814,-0.017728766960431602,-0.2,green algae,EC50,126.0236279,C7H7Cl,-2.1181807446540155,3.795880017344075
DTXSID0024921,3.080666029567679,0.3600463658963085,green algae,EC50,210.209598845,C13H26N2,0.7580134861426486,3.0915149811213505
DTXSID6025018,-0.42021640338318983,-0.2,green algae,EC50,181.183049745,C12H23N,-2.678333968983675,3.795880017344075
DTXSID8025046,1.615950051656401,-0.2,green algae,EC50,218.188194697,C12H26O3,-0.7228811972693966,3.795880017344075
DTXSID9025297,0.857935264719429,0.22631608033286169,green algae,EC50,184.146329884,C11H20O2,-1.4072278028808956,3.795880017344075
DTXSID6025355,-0.21825945730279467,0.12728770629383046,green algae,EC50,100.052429498,C5H8O2,-2.218487096049785,5
DTXSID7025423,2.5514499979728753,0.14032237247996643,green algae,EC50,104.094963014,C4H12N2O,0.5340202827577283,5
DTXSID0025604,2.5805600606394217,-0.2,green algae,EC50,102.104465071,C6H14O,0.5715153262577422,3.795880017344075
DTXSID5025659,0.6590316674813808,0.6796767790937864,green algae,EC50,152.047344118,C8H8O3,-1.5229471710403952,1.8873949984654255
DTXSID9025661,0.848326812896544,0.2971788395991481,green algae,EC50,118.078250322,C9H10,-1.2238430962747464,3.795880017344075
DTXSID2025846,0.8756399370041684,0.4979533754662467,green algae,EC50,72.0939003864,C5H12,-0.9822585851273604,2.5917600346881504
DTXSID7025849,1.7145530041663481,0.2589058569299661,green algae,EC50,70.078250322,C5H10,-0.13103024588599183,3.795880017344075
DTXSID7026102,1.9951962915971795,-0.2,green algae,EC50,283.8601547,C8Cl4O3,-0.45790814351979675,3.795880017344075
DTXSID1026118,0.9432453625862409,0.138801274691907,green algae,EC50,132.0939003864,C10H12,-1.1776374013591833,5
DTXSID2026446,1.4661353879497452,0.5733752785057393,green algae,EC50,402.225368055,C20H34O8,-1.138334069804942,2.2041199826559246
DTXSID2026496,0.7856214252801119,0.12068953375301425,green algae,EC50,196.146329884,C12H20O2,-1.5069587611286568,5
DTXSID9026500,1.3646836525963904,0.20817182397187356,green algae,EC50,204.151415264,C14H20O,-0.9452687423861874,3.795880017344075
DTXSID2026525,0.8129133566428556,-0.2,green algae,EC50,150.104465071,C10H14O,-1.3634802545001805,3.795880017344075
DTXSID2026602,0.06285446298632646,0.8671204059089216,green algae,EC50,206.167065328,C14H22O,-2.2513648260469425,1.3876400520322256
DTXSID5026623,1.6532125137753437,-0.2,green algae,EC50,156.151415264,C10H20O,-0.5403334109968311,3.795880017344075
DTXSID9026633,-0.10237290870955855,-0.2,green algae,EC50,127.136099551,C8H17N,-2.2066417921492705,3.795880017344075
DTXSID3026647,1.9637878273455553,-0.2,green algae,EC50,138.031694053,C7H6O3,-0.17619099073638372,3.795880017344075
DTXSID4026711,0.160073143055527,0.16783951314701348,green algae,EC50,134.1095504508,C10H14,-1.9673865636580525,5
DTXSID3026724,0.7923916894982539,-0.2,green algae,EC50,228.136159124,C12H20O4,-1.5658024360390468,3.795880017344075
DTXSID8026727,1.1172712956557642,-0.2,green algae,EC50,154.1357652,C10H18O,-1.0706321271430737,3.795880017344075
DTXSID0026888,0.6637009253896482,-0.2,green algae,EC50,108.0939003864,C8H12,-1.3701002625204834,3.795880017344075
DTXSID5026918,-0.19403218747993872,0.3777288380904619,green algae,EC50,186.198365457,C12H26O,-2.4640080516863736,3.0915149811213505
DTXSID7026946,1.792391689498254,-0.2,green algae,EC50,196.146329884,C12H20O2,-0.5001884969105148,3.795880017344075
DTXSID2026997,1.9090744014009042,-0.2,green algae,EC50,136.052429498,C8H8O2,-0.2246319000118549,3.795880017344075
DTXSID2026999,1.530199698203082,-0.2,green algae,EC50,514.405581522,C30H58O4S,-1.181105974020732,3.795880017344075
DTXSID0027014,1.4682568712394466,0.301205379163167,green algae,EC50,130.1357652,C8H18O,-0.646139798837844,3.0915149811213505
DTXSID8027032,2.7250321314126156,0.07597343169707851,green algae,EC50,89.084063978,C4H11NO,0.7752321102647941,5
DTXSID3027085,0.36131696126690616,0.9283204574703791,green algae,EC50,434.287968312,C22H42O8,-2.2764608363935324,1.1830299622427005
DTXSID4027159,3.2514641589411473,0.23500493154971297,green algae,EC50,114.068079562,C6H10O2,1.1943000290678276,3.795880017344075
DTXSID4027232,0.2073530037805406,0.567344339596733,green algae,EC50,73.089149358,C4H11N,-1.6564999036325547,2.2041199826559246
DTXSID1027265,3.7737864449811935,-0.2,green algae,EC50,118.099379691,C6H14O2,1.7015388284640653,3.795880017344075
DTXSID3027299,1.7781512503836436,-0.2,green algae,EC50,682.593382294,C42H82O4S,-1.0560108231178242,3.795880017344075
DTXSID3027322,0.8904210188009143,-0.2,green algae,EC50,182.167065328,C12H22O,-1.3700488431927447,3.795880017344075
DTXSID6027341,2.305351369446624,-0.2,green algae,EC50,105.078978598,C4H11NO2,0.2838355267963171,3.795880017344075
DTXSID1027344,2.240520557360849,0.007059910307922227,green algae,EC50,197.177964365,C12H23NO,-0.05433782135077719,5
DTXSID2027416,-0.45968675653909713,0.13174136438398493,green algae,EC50,116.06597156,C6H12S,-2.52439166766542,5
DTXSID0028030,0.2787536009528289,-0.2,green algae,EC50,480.392708162,C28H52N2O4,-2.4028428057109275,3.795880017344075
DTXSID7029110,1.1205739312058498,-0.2,green algae,EC50,158.167065328,C10H22O,-1.0785421254818395,3.795880017344075
DTXSID4029145,2.3785026458701743,0.2949122783455058,green algae,EC50,132.042258738,C5H8O4,0.25778970103090076,3.795880017344075
DTXSID6029599,0.6127838567197355,-0.2,green algae,EC50,348.038361,C12H20O4Sn,-1.9288432580672206,3.795880017344075
DTXSID8029606,1.3502480183341627,-0.2,green algae,EC50,84.057514878,C5H8O,-0.5743285278072346,3.795880017344075
DTXSID8029608,1.6618126855372612,-0.2,green algae,EC50,100.088815006,C6H12O,-0.33857286194622094,3.795880017344075
DTXSID8029650,1.2044727036489642,-0.2,green algae,EC50,156.151415264,C10H20O,-0.9890732211232107,3.795880017344075
DTXSID3029655,2.1986570869544226,-0.2,green algae,EC50,157.146664236,C9H19NO,0.0023519203044439327,3.795880017344075
DTXSID7029661,1.100370545117563,-0.2,green algae,EC50,144.151415264,C9H20O,-1.0584483654868466,3.795880017344075
DTXSID1031591,1.7852971525043806,0.05029061788326681,green algae,EC50,90.031694053,C3H6O3,-0.16909826948227827,5
DTXSID2033447,0.3242824552976926,0.30232799117952286,green algae,EC50,87.104799423,C5H13N,-1.6157596297386798,3.0915149811213505
DTXSID8037750,-0.3837560668235069,0.23912357558011596,green algae,EC50,220.109944375,C13H16O3,-2.726395730865394,3.795880017344075
DTXSID0039229,-0.8860566476931632,0.617450976817839,green algae,EC50,72.021129369,C3H4O2,-2.7435165749877894,1.8873949984654255
DTXSID8041246,3.2041199826559246,-0.2,green algae,EC50,76.052429498,C3H8O2,1.3230068904901535,3.795880017344075
DTXSID4041527,2.6979643722194373,0.077789513936418,green algae,EC50,155.131014171,C9H17NO,0.5072657405126643,5
DTXSID6042232,2.0910335160544706,-0.2,green algae,EC50,172.146329884,C10H20O2,-0.1448642520369478,3.795880017344075
DTXSID5044233,1.6532125137753437,-0.2,green algae,EC50,636.486608549,C40H64N2O4,-1.1505767569096093,3.795880017344075
DTXSID6044355,0.8445655986172489,0.6075351871545646,green algae,EC50,197.120449487,C14H15N,-1.450166082175023,1.8873949984654255
DTXSID6044359,-0.3979400086720376,-0.2,green algae,EC50,240.208930142,C15H28O2,-2.77852915761445,3.795880017344075
DTXSID1044433,1.4621396430309408,0.11586425628934915,green algae,EC50,112.052429498,C6H8O2,-0.5872816342269013,5
DTXSID2044472,-1.437422085209735,0.1416757971450987,green algae,EC50,146.057908802,C6H10O4,-3.601947163507132,5
DTXSID1044774,1.1637277359589047,-0.2,green algae,EC50,270.183109317,C15H26O4,-1.267930459357342,3.795880017344075
DTXSID9047415,1.261762681224062,0.19503566353239765,green algae,EC50,168.151415264,C11H20O,-0.9639378457269732,5
DTXSID1047653,-0.10902040301031106,-0.2,green algae,EC50,156.115029755,C9H16O2,-2.3024651191761594,3.795880017344075
DTXSID2051845,0.6232492903979004,-0.2,green algae,EC50,198.161979948,C12H22O2,-1.673771042482439,3.795880017344075
DTXSID7052446,1.1139433523068367,-0.2,green algae,EC50,152.083729626,C9H12O2,-1.0681394021037467,3.795880017344075
DTXSID0059746,2.1187605904423816,0.19049963541040538,green algae,EC50,75.068413914,C3H9NO,0.2433033504874725,5
DTXSID8063913,1.326316534041555,0.5685665286720093,green algae,EC50,127.136099551,C8H17N,-0.7779523493981569,2.2041199826559246
DTXSID3073260,2.887178283572435,-0.2,green algae,EC50,82.053098201,C4H6N2,0.9730832995703407,3.795880017344075
DTXSID60162451,1.3323209877780628,0.41143475124315854,green algae,EC50,156.115029755,C9H16O2,-0.8611237283877855,2.5917600346881504
DTXSID1025485,0.888179493918325,0.504452438162148,green algae,EC50,226.146998588,C15H18N2,-1.4662113342665555,2.2041199826559246
DTXSID4041282,0.25131596378612153,0.349303099015702,green algae,EC50,342.288243092,C19H38N2O3,-2.2830760184719505,3.0915149811213505
DTXSID3045930,0.4392608977506033,0.26019888020103393,green algae,EC50,340.203844762,C22H28O3,-2.092478319666704,3.795880017344075
DTXSID8047399,0.9097719677709344,0.1276017068845814,green algae,EC50,206.167065328,C14H22O,-1.4044473212623347,5
DTXSID8020179,2.530199698203082,-0.2,green algae,EC50,133.110278727,C6H15NO2,0.40598810537259444,3.795880017344075
DTXSID3020540,0.05018527255878145,0.28900235635675575,green algae,EC50,214.062994182,C13H10O3,-2.2803563232193693,3.795880017344075
DTXSID7020637,0.6154440515351005,0.10446061267376353,green algae,EC50,30.010564684,CH2O,-0.8618301157270721,5
DTXSID4020901,-1.4750035715399288,0.44363542857192056,green algae,EC50,93.982157,C2H3ClO2,-3.4480489799055953,2.5917600346881504
DTXSID0021094,0.8976270912904415,0.25497224240876815,green algae,EC50,200.094963014,C12H12N2O,-1.4036090649981519,3.795880017344075
